Stock_ID,YEAR,OWN,FORN,BIG4,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS
10125,2016,0.63142949,0.15823305,1.0,27.32896614,0.46595451,6.7724638,0.58687919,0.09795963,-0.00731304,0.1329174,0.19967987,3.73357344,0.34911203,2.98575878,2.6994288,0.0
10125,2017,0.62816834,0.16705391,1.0,27.29036903,0.4681153,6.8711319,0.5978362,0.09781968,-0.04437713,0.13070601,0.19716024,3.7254858,0.34128109,2.7747066,2.72501111,0.0
10125,2018,0.62813216,0.17625628,1.0,27.24976921,0.46844232,7.13134861,0.60827857,0.08742291,-0.05333171,0.13238855,0.19174518,3.69061399,0.33618754,2.71887469,2.755759,0.0
10125,2019,0.62596601,0.18142369,0.0,27.22322464,0.46588534,7.42915201,0.61206847,0.07613096,-0.02375393,0.13826582,0.18895052,3.66375852,0.33323711,2.85913634,2.76498389,0.0
10125,2020,0.63146901,0.18005009,0.0,27.26071358,0.46030575,7.43785858,0.59739178,0.07812903,0.01158942,0.14123611,0.19083101,3.66680431,0.33509314,3.09242177,2.74381781,0.0
10125,2021,0.64047557,0.16969933,0.0,27.36314774,0.4561637,7.13223982,0.57924259,0.09439246,0.02415142,0.14541951,0.19475958,3.70204544,0.33538404,3.21030331,2.68738198,0.0
10125,2022,0.65118802,0.16265748,0.0,27.45212173,0.45492473,6.84178638,0.59279996,0.11105163,0.01656401,0.14752066,0.19778575,3.73513913,0.33175132,3.12806749,2.64269376,0.0
10125,2023,0.65992516,0.1559872,1.0,27.56263924,0.45966521,6.53020096,0.62212205,0.1144311,0.00460845,0.15321359,0.19568971,3.74669528,0.32273796,2.95947289,2.62157917,0.0
10126,2011,0.57918835,0.22044671,1.0,27.01261139,0.48840791,7.37412071,0.62176907,0.06487131,-0.15101634,0.12614198,0.23913686,3.72217417,0.35546222,3.22421122,2.56820464,0.0
10126,2012,0.58716857,0.21764071,1.0,27.06328392,0.48646906,7.37040281,0.64008385,0.05492553,-0.16008528,0.12521791,0.22687437,3.69346333,0.3621825,3.21285844,2.58526611,0.0
10126,2013,0.57530135,0.20784359,1.0,27.02586746,0.48804396,7.22514772,0.65793234,0.03787173,-0.15974829,0.12004378,0.21353103,3.66308355,0.36499593,3.41239166,2.56908727,0.0
10126,2014,0.55406237,0.1984431,0.0,26.96272087,0.4801724,6.96303225,0.63245827,0.03493649,-0.14228752,0.11212048,0.20988823,3.68480039,0.37232482,3.70595384,2.53073978,0.0
10126,2015,0.54002261,0.19235422,0.0,26.99147987,0.46785444,6.62170601,0.6202848,0.05509438,-0.14434698,0.10887486,0.20887451,3.73715568,0.37120882,3.71089673,2.4737432,0.0
10126,2016,0.53098887,0.19667603,0.0,26.88378716,0.465583,6.39791584,0.63084811,0.06766917,-0.18907794,0.09854729,0.20241095,3.77078032,0.36069158,3.42939329,2.47459936,0.0
10126,2017,0.53308082,0.20353009,0.0,26.80606079,0.46939048,6.36525583,0.64435363,0.06903576,-0.23827443,0.09649425,0.19604577,3.75471926,0.34361261,3.13806391,2.49848175,0.0
10126,2018,0.52859974,0.20927776,0.0,26.73701477,0.47156528,6.5620594,0.65611005,0.05910624,-0.24705744,0.09647395,0.18966278,3.70015001,0.34284753,3.12523293,2.53567338,0.0
10126,2019,0.53247792,0.20284839,0.0,26.64867973,0.46549898,6.98031855,0.63920379,0.05168579,-0.19645546,0.10110048,0.18537912,3.66543651,0.3522239,3.30014849,2.55087018,0.0
10126,2020,0.54748595,0.19284624,0.0,26.6612587,0.45629394,7.06398916,0.58718789,0.05564922,-0.13618103,0.1095136,0.18984491,3.68413615,0.36321351,3.54667306,2.51306748,0.0
10126,2021,0.56884271,0.18449499,0.0,26.84698677,0.44921714,6.72012138,0.5613668,0.07424218,-0.10323585,0.1182486,0.20102824,3.73293853,0.36848369,3.72373819,2.4313283,0.0
10126,2022,0.59448755,0.18364154,0.0,27.09799004,0.44638926,6.27975798,0.56955582,0.09554749,-0.10657119,0.12742114,0.21363792,3.78051782,0.36120856,3.67333126,2.38964176,0.0
10126,2023,0.60365057,0.19263245,0.0,27.19395638,0.45523173,6.00359821,0.62805539,0.09727262,-0.13628234,0.13180381,0.21661045,3.78598642,0.34157777,3.53945971,2.39064527,0.0
10127,2011,0.6461854,0.15945646,1.0,27.74849319,0.45895743,7.54861116,0.63755369,0.09674197,0.11672494,0.1373083,0.2147741,3.78322029,0.36588529,2.96011424,2.57806873,0.0
10127,2012,0.65141803,0.15786652,1.0,27.80787086,0.45539984,7.51437664,0.64382464,0.09283333,0.1172781,0.13449486,0.20615025,3.77251554,0.37140536,2.92576313,2.61645985,0.0
10127,2013,0.65272927,0.15080126,1.0,27.86198425,0.45218876,7.37353802,0.64405358,0.09220316,0.11536858,0.13390464,0.1991182,3.77531886,0.3744823,2.98935366,2.63948131,0.0
10127,2014,0.64924884,0.14910401,1.0,27.87356758,0.44937894,7.1903677,0.64509642,0.09731148,0.11067305,0.13197638,0.19810173,3.78406954,0.37419271,3.12389517,2.62138319,0.0
10127,2015,0.64207494,0.15269811,1.0,27.83582115,0.44920546,7.08352137,0.65146852,0.10376157,0.10016435,0.13058813,0.2000059,3.79948092,0.36849427,3.15944076,2.5918498,0.0
10127,2016,0.6376304,0.15856391,1.0,27.81531143,0.44986182,7.06636047,0.66304117,0.1070895,0.08500621,0.12875114,0.20084564,3.80670977,0.36136064,3.07843828,2.58601904,0.0
10127,2017,0.63793051,0.16439906,1.0,27.80064964,0.44924414,7.07911634,0.67221779,0.10634841,0.06803359,0.12619981,0.19768803,3.80382705,0.35600078,2.93695712,2.60144472,0.0
10127,2018,0.63912046,0.16679403,1.0,27.78130531,0.44915512,7.11564827,0.67399025,0.10271204,0.05782871,0.12429298,0.19230175,3.7860992,0.3538281,2.86169648,2.63436627,0.0
10127,2019,0.64275569,0.16577992,1.0,27.76477623,0.44752064,7.2226162,0.66093785,0.10102246,0.06495588,0.12679452,0.19053635,3.76655722,0.35255167,2.8963356,2.64530611,0.0
10127,2020,0.64612114,0.16283847,0.0,27.78877258,0.4451248,7.23811722,0.64225179,0.10564976,0.08228419,0.13186747,0.19366314,3.76114011,0.35284981,3.05984068,2.62470937,0.0
10127,2021,0.65363157,0.16046193,0.0,27.86628914,0.44206706,7.08744621,0.63331306,0.11697201,0.09369922,0.13627595,0.19973511,3.78394628,0.35384873,3.19048095,2.59284401,0.0
10127,2022,0.66097015,0.15853573,1.0,27.93089676,0.44131726,6.97292757,0.64650393,0.12456937,0.09189405,0.13970745,0.20310648,3.80275154,0.34874505,3.18445373,2.55151367,0.0
10127,2023,0.6649915,0.15947711,1.0,27.96907997,0.44402012,6.84173584,0.67526376,0.12411264,0.08152861,0.14099208,0.19977258,3.81015968,0.34414545,3.07220578,2.54823422,0.0
10128,2011,0.65078992,0.16648293,1.0,27.26226044,0.45810407,7.72989798,0.54042459,0.06499233,0.06694153,0.13960615,0.23254348,3.76714301,0.32816899,2.99495006,2.35140991,0.0
10128,2012,0.6547941,0.16633014,1.0,27.29112434,0.44955012,7.89507675,0.55872405,0.04809221,0.08739325,0.13379857,0.22028929,3.73796773,0.33861589,3.01834345,2.38760638,0.0
10128,2013,0.64137191,0.15987891,1.0,27.25883293,0.44245604,7.96368217,0.5773254,0.03515811,0.08539759,0.12581238,0.20438808,3.73085999,0.34511384,3.20149851,2.38379025,0.0
10128,2014,0.62610233,0.15439148,0.0,27.30510139,0.43468684,7.75101042,0.55823165,0.04835528,0.08054888,0.1249768,0.20359121,3.75222135,0.35174045,3.44342327,2.32790422,0.0
10128,2015,0.61283338,0.15193358,0.0,27.28900146,0.43667653,7.53645563,0.54681563,0.06756296,0.05598532,0.12493305,0.20555165,3.7765584,0.34659359,3.49409556,2.27831602,0.0
10128,2016,0.61343157,0.15403797,0.0,27.24057388,0.43484876,7.39511395,0.5530175,0.08395611,0.02556338,0.12467785,0.20108496,3.80746078,0.33556822,3.22958565,2.2614882,0.0
10128,2017,0.61173254,0.15986766,0.0,27.21625519,0.43260866,7.39673996,0.57588726,0.08616909,-0.00583414,0.12195738,0.19190428,3.80161834,0.3200019,2.96159387,2.32094908,0.0
10128,2018,0.60236531,0.17036296,0.0,27.17040062,0.43372029,7.71184015,0.60809737,0.07572772,-0.01062218,0.11910651,0.18463497,3.76789117,0.31363037,2.92105603,2.40033078,0.0
10128,2019,0.60158825,0.17639428,0.0,27.12150764,0.42890456,8.25529099,0.59838319,0.06807224,0.01241122,0.12229552,0.18501583,3.75015831,0.32021803,3.00422215,2.42009521,0.0
10128,2020,0.61212558,0.17245658,0.0,27.17989349,0.42389899,8.38257885,0.56082994,0.07463089,0.04373938,0.13225156,0.19092333,3.76219964,0.32821894,3.15009594,2.38916922,0.0
10128,2021,0.62774438,0.16369292,0.0,27.30101776,0.42045152,8.06388378,0.5412277,0.09161938,0.05600948,0.14066571,0.19961996,3.79816461,0.33426911,3.27231073,2.32553959,0.0
10128,2022,0.64691883,0.15916866,0.0,27.48882866,0.42107388,7.6891427,0.55300713,0.10856393,0.04813988,0.1497131,0.21051608,3.83027887,0.32857716,3.27342463,2.29567146,0.0
10128,2023,0.65689838,0.16111846,0.0,27.56484795,0.42557219,7.42549992,0.59315896,0.11149749,0.03207137,0.15404446,0.21205348,3.82809663,0.31575701,3.2231276,2.29333758,0.0
10129,2011,0.64795494,0.15674923,1.0,27.21844482,0.44792899,7.35220861,0.68482858,0.07569089,0.04369772,0.11605419,0.20535646,3.88845587,0.34641302,3.38285279,2.43602633,0.0
10129,2012,0.6560123,0.1535244,1.0,27.27235794,0.44695303,7.35821199,0.70335388,0.07124213,0.0467541,0.11281237,0.19467957,3.87888789,0.35105297,3.33824158,2.48949003,0.0
10129,2013,0.65593529,0.14487308,1.0,27.27196121,0.44873363,7.23346424,0.71558613,0.06596619,0.05044806,0.11166945,0.18602678,3.8831296,0.34958506,3.40690041,2.50653934,0.0
10129,2014,0.64509332,0.1395863,1.0,27.24950409,0.4487716,7.03802633,0.71801406,0.06657284,0.04504407,0.11004191,0.18331845,3.8922267,0.34392768,3.59004235,2.44363999,0.0
10129,2015,0.63580441,0.14051934,1.0,27.23401642,0.44373095,6.88661098,0.70935738,0.07835935,0.02961304,0.10894797,0.18545875,3.91911125,0.34103203,3.60165215,2.37205386,0.0
10129,2016,0.62918031,0.14508216,1.0,27.18265343,0.44191906,6.75147104,0.71405298,0.0884103,-0.00145355,0.10451706,0.18251474,3.93790269,0.33381864,3.42921329,2.35708618,0.0
10129,2017,0.62984514,0.15103151,1.0,27.13736916,0.44153979,6.71876335,0.72941977,0.09184439,-0.03495017,0.09880313,0.17662266,3.93670583,0.32506302,3.23596144,2.38977027,0.0
10129,2018,0.63514644,0.15568498,1.0,27.12112045,0.43989038,6.82373285,0.7284494,0.09027408,-0.04049874,0.09758889,0.17172913,3.91383195,0.32252955,3.1562078,2.4484756,0.0
10129,2019,0.64266586,0.15459321,1.0,27.12732124,0.43692783,7.10076046,0.71411783,0.08914577,-0.01497537,0.10287251,0.17075957,3.88707209,0.32223475,3.22404289,2.46849394,0.0
10129,2020,0.64600199,0.15004677,1.0,27.20175743,0.43165511,7.21793556,0.68755543,0.09405557,0.0270989,0.11252648,0.17467356,3.89492416,0.3233698,3.41332626,2.41028237,0.0
10129,2021,0.65301102,0.14228809,1.0,27.31457901,0.42949307,6.95252752,0.67188597,0.10674948,0.04265914,0.11629103,0.18006325,3.92563105,0.32749262,3.56049895,2.36236095,0.0
10129,2022,0.65899163,0.14244404,1.0,27.43720818,0.43102983,6.77742386,0.69357044,0.11485586,0.03511895,0.11777925,0.18486384,3.9364295,0.32399639,3.4968791,2.34024501,0.0
10129,2023,0.66493547,0.14679162,1.0,27.51101685,0.43376839,6.64745426,0.73952895,0.11437307,0.01282748,0.11790492,0.18277945,3.93640614,0.31505802,3.39841509,2.32561684,0.0
10130,2011,0.50516534,0.28023899,0.0,27.05548859,0.49626273,10.12995434,0.77203655,0.01864222,0.00165126,0.0943298,0.25124368,3.27690172,0.38339651,3.81163454,2.89588737,0.0
10130,2012,0.50473028,0.27370456,0.0,27.05592537,0.4937605,10.08677864,0.76238364,0.01007312,-0.00244633,0.09033098,0.24214754,3.27320099,0.3897213,3.84244871,2.88464642,0.0
10130,2013,0.50363326,0.26196429,0.0,27.06254768,0.49016333,9.87674713,0.75014216,0.00269742,0.00162952,0.08556642,0.23362373,3.26690197,0.39954486,4.00679874,2.88317132,0.0
10130,2014,0.49925533,0.25630715,0.0,27.07461548,0.48785511,9.55581856,0.74785906,0.0073529,0.00115441,0.08213092,0.2302171,3.26177549,0.40299961,4.24678326,2.86104965,0.0
10130,2015,0.49500218,0.25872919,0.0,27.09510612,0.48560885,9.41029739,0.75136644,0.01941732,-0.00898151,0.0817956,0.23133826,3.26937413,0.40168911,4.2307477,2.86020517,0.0
10130,2016,0.49390423,0.26869476,0.0,27.08480263,0.48435068,9.38291359,0.77283108,0.02557445,-0.02996142,0.08205311,0.23205793,3.28528214,0.39347398,4.06279039,2.86221743,0.0
10130,2017,0.48917982,0.27960208,0.0,27.04394913,0.48537323,9.48745728,0.79059076,0.02143124,-0.06272177,0.07718462,0.22755204,3.26557255,0.38611335,3.87503362,2.91263151,0.0
10130,2018,0.49066064,0.28372481,0.0,26.99769402,0.48500937,9.56190586,0.79200292,0.0116655,-0.07168475,0.07411802,0.22124101,3.24876237,0.38414845,3.82443833,2.93275237,0.0
10130,2019,0.49693224,0.28297642,0.0,26.97321701,0.4825936,9.61247349,0.77029335,0.00537512,-0.05525508,0.07514261,0.21763854,3.24211192,0.38848925,3.93735623,2.92595792,0.0
10130,2020,0.50841671,0.28181812,0.0,26.98168564,0.47919685,9.55193233,0.74087757,0.01051786,-0.02705044,0.07897924,0.21989213,3.25570822,0.39291728,4.11748123,2.88417315,0.0
10130,2021,0.52395386,0.27807409,0.0,27.03678131,0.47587201,9.33676815,0.72530663,0.02737704,-0.00841056,0.08530852,0.22679518,3.28405046,0.39327338,4.21047163,2.83654547,0.0
10130,2022,0.53879166,0.27400178,0.0,27.10863876,0.47599408,9.06561375,0.7374143,0.04539346,-0.00753123,0.09208518,0.23461992,3.3102777,0.38798505,4.16653252,2.80328727,0.0
10130,2023,0.54398179,0.27112192,0.0,27.13349342,0.47940055,8.86442375,0.77050775,0.04997877,-0.0216337,0.09731396,0.23800224,3.31229544,0.3782098,4.06757307,2.79665446,0.0
10131,2011,0.61102504,0.17172745,1.0,27.49165916,0.47139969,7.67803097,0.67411393,0.07249603,0.04648869,0.12966302,0.22217408,3.600739,0.37513146,3.1681931,2.67327857,0.0
10131,2012,0.61721992,0.16562463,1.0,27.5066185,0.46857524,7.71755743,0.67381978,0.06271009,0.05002533,0.12651877,0.21434592,3.58148932,0.38307896,3.15744877,2.70418501,0.0
10131,2013,0.61533499,0.15615179,1.0,27.50451279,0.46919784,7.49069786,0.67993999,0.05535473,0.05241814,0.12258706,0.20620339,3.57797265,0.3871502,3.27417564,2.69917393,0.0
10131,2014,0.60766649,0.15290678,1.0,27.50566483,0.46527058,7.23046446,0.68340474,0.06181967,0.04924276,0.11850067,0.2031818,3.58958983,0.38619339,3.47768307,2.65824413,0.0
10131,2015,0.60134184,0.15744025,1.0,27.51220131,0.45911139,7.14055204,0.68828213,0.07434106,0.03450766,0.11314812,0.20392843,3.60915232,0.3825238,3.50686836,2.62197042,0.0
10131,2016,0.59827816,0.16585483,1.0,27.49481773,0.45826352,7.13148975,0.69947731,0.08320424,0.00829382,0.10998004,0.20362504,3.62706923,0.37385157,3.33545423,2.61290169,0.0
10131,2017,0.59522599,0.17075314,1.0,27.43639565,0.46020567,7.17700243,0.70988923,0.08320515,-0.02138164,0.10907016,0.19919798,3.62349057,0.36289299,3.14506316,2.63859057,0.0
10131,2018,0.59887862,0.17304821,1.0,27.39521217,0.46190542,7.31683016,0.71400332,0.07820046,-0.03340039,0.11085487,0.19316566,3.60754967,0.35965523,3.05469179,2.6718204,0.0
10131,2019,0.60064548,0.17055011,1.0,27.35856247,0.46316963,7.44047499,0.71230239,0.07265166,-0.01516929,0.11711898,0.19327652,3.58343673,0.36018154,3.22882485,2.68350029,0.0
10131,2020,0.59949607,0.16891369,0.0,27.37884331,0.4597182,7.46824265,0.69506943,0.0778733,0.01229444,0.12045234,0.19634496,3.58045387,0.36433169,3.45948291,2.67329764,0.0
10131,2021,0.60615182,0.16401722,0.0,27.45757103,0.45412871,7.24220943,0.68206114,0.09204002,0.03101186,0.12161051,0.20177007,3.6060257,0.36688915,3.61151099,2.63454294,0.0
10131,2022,0.61707973,0.16272879,1.0,27.54078674,0.45254704,7.05408525,0.69788629,0.1036771,0.02344205,0.12194594,0.20559208,3.63136792,0.36291671,3.53156471,2.60989046,0.0
10131,2023,0.62604004,0.16300046,1.0,27.62414932,0.45548159,6.92357302,0.73590195,0.10499839,0.00539547,0.12668897,0.20392354,3.6330924,0.35195425,3.39386368,2.59287858,0.0
10132,2011,0.56166995,0.21160963,1.0,27.23099899,0.47753823,7.35381794,0.70268798,0.06373975,0.00175459,0.13534574,0.21742986,3.52289128,0.38368189,3.23501205,3.03108859,0.0
10132,2012,0.56290567,0.20617497,1.0,27.23244095,0.47451803,7.3270278,0.71573848,0.05571105,-0.00676362,0.1364942,0.20885554,3.49825168,0.38716203,3.24860859,3.05544734,0.0
10132,2013,0.55666202,0.19609794,1.0,27.19807625,0.47114861,7.23954296,0.72271478,0.04762954,-0.01111064,0.13393642,0.20095849,3.48354983,0.39137033,3.4455812,3.08939719,0.0
10132,2014,0.54758036,0.18836692,0.0,27.18385887,0.46861005,7.03754187,0.72181803,0.05294539,-0.01048569,0.12682864,0.19640528,3.48210049,0.39426076,3.65595269,3.07469702,0.0
10132,2015,0.54378712,0.188206,0.0,27.1886425,0.46527871,6.81583977,0.7165159,0.06634439,-0.01617329,0.12092917,0.1956522,3.5137136,0.39398316,3.64740348,3.03904343,0.0
10132,2016,0.54031801,0.19317025,0.0,27.15862846,0.46396092,6.75200224,0.71565717,0.07683156,-0.04601406,0.11751229,0.19463025,3.5454917,0.38540408,3.46455503,3.03358412,0.0
10132,2017,0.53820741,0.20239259,0.0,27.12257957,0.46657261,6.79895878,0.72159463,0.07675447,-0.07921362,0.11493831,0.19206442,3.54065323,0.37678358,3.2644918,3.04808569,0.0
10132,2018,0.53674841,0.20732349,0.0,27.08090782,0.46612132,6.89610529,0.73029017,0.06884965,-0.09854689,0.11386372,0.18764858,3.50814366,0.37203774,3.24213076,3.07694197,0.0
10132,2019,0.53959143,0.20836128,0.0,27.09252739,0.46261877,7.04527807,0.72757059,0.06189835,-0.08738452,0.1167464,0.18618266,3.47030067,0.37390962,3.3916316,3.11152983,0.0
10132,2020,0.54598302,0.20407465,0.0,27.10749435,0.45830894,7.06006622,0.70714033,0.06373458,-0.05529239,0.11902768,0.18865049,3.46801591,0.38154975,3.61950254,3.09900045,0.0
10132,2021,0.560489,0.19567893,0.0,27.17411613,0.45212877,6.74517632,0.68662006,0.0804389,-0.02934436,0.12309883,0.19315548,3.51218629,0.38268492,3.74999785,3.04672837,0.0
10132,2022,0.57940173,0.1878691,0.0,27.2662487,0.44745788,6.37815666,0.69242758,0.09679351,-0.02575221,0.12781395,0.19548753,3.55660295,0.37697732,3.64197254,3.00554442,0.0
10132,2023,0.58527267,0.1837227,0.0,27.27038574,0.45336238,6.17898989,0.73187214,0.09913794,-0.04077072,0.13200739,0.19569719,3.55559015,0.36357874,3.46390033,2.97799611,0.0
10133,2011,0.62792432,0.17887385,1.0,27.71775627,0.46965638,8.58076096,0.60555071,0.07529031,0.09269048,0.13900287,0.25408721,3.61478639,0.41304281,3.73027778,2.18181229,0.0
10133,2012,0.65223801,0.1742159,1.0,27.83328247,0.45908374,8.34002209,0.60739917,0.06703552,0.11038256,0.13461661,0.23608619,3.59496975,0.42904601,3.62490582,2.17046404,0.0
10133,2013,0.6581943,0.16679725,1.0,27.86143684,0.45040038,8.0131712,0.61325479,0.05481211,0.12482092,0.12822989,0.21768555,3.60364938,0.43856892,3.75431752,2.12367463,0.0
10133,2014,0.64501518,0.16644973,1.0,27.85009956,0.44732028,7.8822422,0.61868966,0.0579157,0.11877358,0.12094221,0.21425664,3.6237812,0.43552446,4.01404333,2.07848406,0.0
10133,2015,0.62915307,0.17237353,1.0,27.81030083,0.44994846,7.81638527,0.62379444,0.07624261,0.08978323,0.11552094,0.21638307,3.66486859,0.42906064,4.00284719,2.11932445,0.0
10133,2016,0.62034535,0.18415971,1.0,27.77255249,0.45186394,7.82056808,0.63305938,0.0900953,0.04487077,0.11325725,0.21861006,3.69861341,0.41484421,3.72341585,2.16855311,0.0
10133,2017,0.61383861,0.19800489,1.0,27.67275429,0.45282096,7.83156824,0.64763039,0.09198562,0.00911168,0.10535028,0.21162343,3.67150497,0.40435994,3.39937806,2.21586609,0.0
10133,2018,0.61235148,0.19806939,1.0,27.55346298,0.44884023,7.9342041,0.64763349,0.08709326,-0.00727977,0.09804346,0.19543317,3.62609553,0.39705169,3.21012521,2.22046471,0.0
10133,2019,0.60967416,0.19169636,1.0,27.51629448,0.44162267,8.24985981,0.64415431,0.07934765,0.02094237,0.10548859,0.19044484,3.61329246,0.39486784,3.35925794,2.18530202,0.0
10133,2020,0.60933995,0.1890676,0.0,27.55739975,0.44301784,8.48706913,0.62807995,0.07911294,0.05192828,0.11926231,0.19776326,3.64340997,0.39300194,3.64229965,2.15016723,0.0
10133,2021,0.62120575,0.1891816,0.0,27.72928619,0.44353095,8.46771622,0.61710173,0.0928519,0.05948404,0.12895082,0.21424103,3.68079829,0.39084068,3.82207584,2.15449882,0.0
10133,2022,0.6378414,0.19209693,0.0,27.85055161,0.44664532,8.18106174,0.63462371,0.1068032,0.04636918,0.13317011,0.22742817,3.70166111,0.38830507,3.79805374,2.17250729,0.0
10133,2023,0.64789551,0.19328552,1.0,27.945755,0.44997078,7.85927916,0.6813277,0.11181672,0.03103138,0.138487,0.22875665,3.70202827,0.3777557,3.66108155,2.17388129,0.0
10134,2011,0.656941,0.18218759,1.0,27.46946526,0.48779476,8.25052929,0.59719783,0.0842497,0.09701201,0.15813766,0.24512148,3.57323003,0.32268259,3.06102991,2.6877768,0.0
10134,2012,0.66490799,0.18147595,1.0,27.55076408,0.48542669,8.31823444,0.62827134,0.07463153,0.09371106,0.15363537,0.23052092,3.56418419,0.32468718,3.07904744,2.71653366,0.0
10134,2013,0.66079473,0.17583632,1.0,27.59312439,0.48340324,8.22766685,0.64449984,0.06962258,0.07860893,0.14915895,0.21869537,3.57184935,0.32797909,3.21995974,2.72178221,0.0
10134,2014,0.64911056,0.17086913,1.0,27.58555984,0.47923225,8.05103683,0.63495374,0.07552548,0.06156028,0.14649467,0.21699062,3.58876824,0.32922181,3.38432813,2.70250154,0.0
10134,2015,0.63885897,0.16976811,0.0,27.54364586,0.47393435,7.90991259,0.61968619,0.08916733,0.04901001,0.14291868,0.22050892,3.59638858,0.32968876,3.41482544,2.67041111,0.0
10134,2016,0.63172197,0.17545216,0.0,27.49803543,0.47277966,7.8312788,0.62272507,0.09492525,0.03395399,0.13941081,0.22080779,3.59661722,0.32196066,3.23936939,2.66225195,0.0
10134,2017,0.63277727,0.18323514,0.0,27.43209457,0.47125342,7.97396183,0.6329959,0.0928442,0.02276645,0.13515648,0.21730128,3.60183024,0.31753251,3.01314282,2.66672945,0.0
10134,2018,0.63242275,0.19070788,0.0,27.35708618,0.47341865,8.25313759,0.6444608,0.08297043,0.02075764,0.13330825,0.20825997,3.59480047,0.3120988,2.94428182,2.6809907,0.0
10134,2019,0.63949949,0.18867908,0.0,27.34412003,0.46809819,8.59854221,0.6357553,0.07911783,0.03910562,0.13823158,0.20429879,3.60111904,0.31484979,2.9865253,2.68106508,0.0
10134,2020,0.64162159,0.18392792,0.0,27.41664886,0.46144432,8.71720791,0.61258292,0.08524013,0.06160679,0.14429131,0.20650472,3.61539912,0.3215093,3.109725,2.67813706,0.0
10134,2021,0.64846963,0.18150872,0.0,27.56033516,0.45666361,8.53889179,0.60626984,0.09888878,0.06560125,0.14828731,0.21375796,3.64565349,0.32290605,3.20773149,2.62813759,0.0
10134,2022,0.65944725,0.17938305,0.0,27.68357086,0.45343974,8.28263092,0.62588501,0.11212209,0.05981042,0.15283522,0.22219521,3.66771841,0.31854984,3.1771009,2.57680273,0.0
10134,2023,0.66209036,0.17877255,0.0,27.72636414,0.45550454,8.08627319,0.66367263,0.11387231,0.05162324,0.15541619,0.22274034,3.65914226,0.31144074,3.09063864,2.5719471,0.0
10135,2011,0.63927978,0.22197358,0.0,27.62172508,0.4317314,9.22789669,0.59899408,0.08319491,0.09819911,0.13236515,0.22013876,3.71207237,0.32025573,2.84611034,2.45306826,0.0
10135,2012,0.64478332,0.22139545,0.0,27.66762543,0.43039307,9.30168629,0.60838735,0.07564016,0.10299505,0.12671414,0.21066785,3.68280983,0.32831073,2.85514402,2.52657509,0.0
10135,2013,0.64044583,0.20801829,0.0,27.68721771,0.42684761,9.21440315,0.61059272,0.06764009,0.1003433,0.12480517,0.19924575,3.67002606,0.33528462,2.94284296,2.56667709,0.0
10135,2014,0.62812912,0.19552124,0.0,27.68065643,0.4203229,8.99240208,0.60662693,0.07015613,0.08915313,0.12595735,0.19445364,3.67401314,0.33683309,3.10800147,2.5183413,0.0
10135,2015,0.6147778,0.1938993,0.0,27.65781784,0.41683039,8.79322433,0.60234714,0.08226966,0.07131706,0.12741855,0.19521877,3.70092058,0.33240175,3.10558605,2.46741056,0.0
10135,2016,0.61380023,0.20044234,0.0,27.62354469,0.41585705,8.7777338,0.61318123,0.09150479,0.04761089,0.12838094,0.1963632,3.73347306,0.32296532,2.9416523,2.44586182,0.0
10135,2017,0.61209148,0.21045169,0.0,27.59539986,0.41590762,8.92089176,0.6291343,0.0907208,0.02431127,0.12468884,0.19359478,3.73445892,0.31732956,2.77410555,2.50863242,0.0
10135,2018,0.61533207,0.21197298,0.0,27.57193756,0.41224435,9.13169765,0.639929,0.08430134,0.02278566,0.12255494,0.18762138,3.71225119,0.31694868,2.73357964,2.57866192,0.0
10135,2019,0.61945236,0.20989819,0.0,27.54485512,0.4098182,9.42457008,0.63380599,0.0777483,0.0425267,0.12334055,0.18346287,3.68724751,0.3245905,2.8310349,2.5972147,0.0
10135,2020,0.6266163,0.2029819,0.0,27.56272697,0.40389323,9.54035282,0.60347337,0.08019277,0.06824359,0.1293167,0.18401329,3.69185209,0.33049354,2.96176147,2.54923034,0.0
10135,2021,0.6384486,0.1970576,0.0,27.65359879,0.40243331,9.24477673,0.58744723,0.09231703,0.07981403,0.13901716,0.19049636,3.72370934,0.3293139,3.06413317,2.47943377,0.0
10135,2022,0.65227836,0.19646427,0.0,27.77347755,0.40168649,8.94065189,0.60128838,0.10593542,0.07849114,0.14572453,0.19748186,3.75634098,0.32223627,3.03211403,2.42213225,0.0
10135,2023,0.65782613,0.200341,0.0,27.82367516,0.40373036,8.75447559,0.636114,0.1101357,0.06505901,0.14629136,0.19847064,3.76428556,0.31352249,2.95167756,2.42333961,0.0
10136,2011,0.62963784,0.29410061,1.0,26.80503082,0.53370559,13.71242523,0.57418215,9.156e-05,0.01880546,0.12115948,0.31157732,3.44556093,0.39348954,5.22876787,3.45096111,0.0
10136,2012,0.63949603,0.28494027,1.0,26.96742821,0.533925,13.37155342,0.5730055,0.00537657,0.0176859,0.11781587,0.29847753,3.36582255,0.40132186,5.25127125,3.53709674,0.0
10136,2013,0.64498448,0.26229534,1.0,27.01971245,0.54561085,12.56889057,0.57031959,0.00761863,0.02857376,0.11983033,0.28228769,3.35294986,0.40951943,5.28875732,3.57201076,0.0
